CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15601752,683,France,Female,49,9,113170.85,2,1,0,79427.24,0
15601753,455,France,Female,73,10,91904.32,1,0,1,71845.01,0
15601754,831,Germany,Female,63,8,156619.76,1,1,1,73311.8,0
15601755,536,Germany,Female,69,0,148153.73,1,1,0,117553.05,1
15601756,508,Germany,Male,53,6,181692.6,3,1,0,148822.92,1
15601757,547,France,Male,45,10,0.0,2,1,0,94467.2,0
15601758,731,France,Male,31,9,0.0,1,1,1,116459.28,0
15601759,526,Spain,Female,53,6,107351.8,1,0,1,65295.58,1
15601760,610,France,Female,23,7,0.0,1,0,0,131186.41,1
15601761,636,Germany,Female,26,5,176951.46,1,0,1,71743.99,0
15601762,642,France,Female,38,7,0.0,2,1,1,141241.61,0
15601763,684,France,Female,29,0,0.0,1,0,0,115373.12,0
15601764,492,France,Male,47,0,0.0,1,0,1,110504.83,0
15601765,657,France,Male,48,8,0.0,1,1,1,54168.22,0
15601766,840,Spain,Male,57,3,0.0,1,1,0,122478.51,1
15601767,546,France,Female,73,2,105145.81,1,0,1,29212.96,0
15601768,825,France,Male,21,5,0.0,2,0,1,87633.27,0
15601769,574,France,Female,48,9,80825.66,1,1,0,114275.94,0
15601770,744,France,Female,44,8,92994.3,1,1,0,134284.92,0
15601771,392,Germany,Male,74,9,91852.65,1,1,1,91903.24,0
15601772,803,Germany,Male,42,10,94228.45,2,1,1,49873.6,0
15601773,500,Germany,Female,22,3,179880.81,1,0,1,129596.29,0
15601774,645,Germany,Female,23,8,102817.4,1,1,0,118677.37,0
15601775,412,France,Female,22,4,107493.35,1,1,0,35731.24,0
15601776,479,Spain,Male,68,6,0.0,1,1,0,132772.32,1
15601777,604,France,Male,44,2,0.0,1,1,0,144583.43,0
15601778,812,France,Male,25,2,100365.38,1,0,0,87594.12,0
15601779,692,Germany,Female,26,2,173873.78,1,0,1,20179.27,0
15601780,563,France,Female,32,7,114342.74,1,1,1,138607.93,0
15601781,422,Germany,Male,53,5,121454.67,1,0,0,31573.39,0
15601782,780,France,Male,74,8,0.0,2,1,1,100471.44,0
15601783,453,Spain,Female,58,8,107357.25,2,1,0,69122.48,1
15601784,507,Spain,Male,24,7,112986.31,1,1,1,148924.54,0
15601785,621,Germany,Male,49,0,110647.52,2,0,1,138817.23,0
15601786,664,Spain,Male,25,5,118623.95,2,1,0,120908.01,0
15601787,587,Spain,Male,64,3,80172.5,4,0,1,41902.41,0
15601788,652,France,Male,68,3,0.0,2,0,1,109391.05,0
15601789,721,Spain,Male,32,2,93392.79,2,1,1,92239.68,0
15601790,507,France,Male,54,8,106017.99,2,0,1,33271.81,1
15601791,458,Spain,Female,36,1,107739.28,1,1,0,122281.95,0
15601792,358,Spain,Female,56,0,0.0,1,1,0,26671.61,0
15601793,670,Spain,Female,23,9,119816.98,1,1,0,80017.31,0
15601794,408,France,Male,36,2,84130.0,1,1,1,72586.06,0
15601795,707,France,Female,74,3,86281.16,1,1,1,123836.65,0
15601796,541,Spain,Male,45,3,115687.67,1,1,0,72721.6,0
15601797,485,France,Female,34,5,0.0,1,1,1,108731.97,0
15601798,600,France,Female,59,0,0.0,3,1,0,79565.2,1
15601799,728,France,Male,36,0,109325.69,1,1,1,93572.81,0
15601800,785,Germany,Female,48,1,166013.98,2,1,0,47540.53,0
15601801,495,Spain,Female,28,3,0.0,3,1,1,42331.19,1
15601802,696,France,Female,32,6,0.0,2,1,1,110838.3,0
15601803,815,France,Male,27,5,113781.3,1,1,0,31514.6,0
15601804,701,France,Female,60,10,117975.04,2,1,1,38757.84,1
15601805,407,Germany,Male,40,8,138388.41,1,1,0,142027.76,0
15601806,526,Spain,Male,20,6,0.0,1,1,0,49199.42,0
15601807,637,France,Female,20,4,110464.53,2,1,1,58644.93,0
15601808,594,France,Female,35,5,86541.66,1,1,1,100481.23,0
15601809,397,France,Female,42,9,82729.27,2,1,0,74447.83,0
15601810,650,Spain,Male,60,8,0.0,1,1,1,90465.06,0
15601811,787,Germany,Female,37,0,150980.81,2,1,1,34520.0,1
15601812,705,France,Female,46,10,0.0,1,1,1,105775.04,0
15601813,449,France,Male,39,8,0.0,4,1,1,36138.75,0
15601814,562,France,Male,67,5,99880.84,1,0,1,115942.95,1
15601815,651,Germany,Female,74,3,156127.76,3,1,1,85688.33,0
15601816,829,France,Female,32,4,0.0,1,1,1,125186.06,0
15601817,764,Germany,Male,56,0,68872.83,2,1,1,38312.21,0
15601818,514,Spain,Male,27,6,86989.43,2,0,0,65967.88,0
15601819,749,France,Male,38,7,0.0,1,1,1,129322.32,0
15601820,779,France,Male,72,10,114747.07,2,0,1,122826.16,1
15601821,475,France,Male,69,4,109186.6,1,1,1,145376.79,1
15601822,651,Spain,Male,46,1,82223.54,1,1,0,44964.66,1
15601823,811,Germany,Male,49,7,80752.88,2,1,1,87768.78,0
15601824,470,Spain,Female,27,9,83651.81,3,0,0,17414.44,0
15601825,437,Spain,Male,30,6,0.0,2,1,1,145306.67,0
15601826,566,France,Female,64,9,0.0,2,0,0,38642.17,1
15601827,410,Germany,Female,40,8,180049.1,2,0,1,137135.53,0
15601828,651,Germany,Male,67,3,161871.54,2,1,0,106574.97,0
15601829,528,France,Female,40,10,0.0,4,1,1,141474.54,0
15601830,539,Germany,Male,48,8,161143.39,2,0,1,48510.94,1
15601831,512,Spain,Female,21,3,114317.87,1,1,1,61597.18,0
15601832,430,Spain,Male,69,2,86111.35,1,0,0,37194.24,0
15601833,843,Spain,Male,66,10,0.0,1,1,1,72028.54,0
15601834,519,Germany,Male,20,2,67274.36,2,0,0,142912.43,0
15601835,650,Spain,Female,38,9,0.0,4,1,1,92107.03,0
15601836,723,France,Female,70,1,92573.01,2,0,1,71177.05,0
15601837,545,France,Male,19,9,0.0,3,1,0,58856.95,0
15601838,552,Germany,Female,21,2,187759.33,1,1,1,93942.84,0
15601839,396,France,Male,18,7,112224.4,2,1,1,112634.35,0
15601840,812,France,Male,32,10,83833.45,2,1,1,69916.44,0
15601841,507,France,Female,74,7,94137.86,1,0,0,46171.35,1
15601842,757,France,Female,50,1,0.0,2,0,1,93975.58,0
15601843,543,Spain,Female,23,10,0.0,1,1,1,64350.96,0
15601844,776,Germany,Male,24,1,141280.72,2,1,0,149233.8,0
15601845,767,France,Female,36,1,108866.78,2,1,1,74541.02,0
15601846,628,France,Female,61,9,0.0,2,0,0,73655.99,0
15601847,666,France,Female,18,6,0.0,2,0,0,128328.04,0
15601848,828,Germany,Male,56,5,177515.57,1,1,0,48887.56,1
15601849,770,Spain,Female,36,10,87491.37,1,1,1,23908.25,0
15601850,618,France,Female,62,0,0.0,1,1,0,130265.54,0
15601851,830,Germany,Male,43,1,130077.66,1,0,1,94520.45,0
15601852,548,Germany,Male,61,0,147977.54,2,1,0,50121.16,1
15601853,573,Germany,Male,29,10,80435.87,1,1,0,61272.41,0
15601854,612,Germany,Female,39,6,186901.87,2,1,0,72462.8,0
15601855,775,France,Female,30,5,96273.45,1,1,1,106852.79,0
15601856,515,Germany,Male,45,1,143774.27,1,1,0,78204.58,1
15601857,529,France,Female,31,1,109663.8,1,0,0,68435.64,0
15601858,777,Germany,Male,39,1,186089.76,1,0,0,120362.98,1
15601859,541,Spain,Male,47,7,102992.82,1,0,0,24699.55,0
15601860,746,Germany,Female,61,6,71761.33,1,1,1,103092.48,0
15601861,565,Spain,Male,37,0,0.0,1,1,1,75604.65,1
15601862,633,France,Male,61,3,0.0,1,1,0,60205.22,0
15601863,701,Spain,Female,44,10,106133.85,1,0,0,140222.72,0
15601864,456,Germany,Male,55,3,111697.55,1,1,1,120020.46,0
15601865,815,Germany,Female,59,6,152520.97,1,0,0,44599.93,0
15601866,447,France,Female,69,1,100073.01,1,0,1,103065.42,0
15601867,717,France,Female,73,3,89351.38,2,0,0,126008.68,0
15601868,831,France,Male,58,0,0.0,1,0,1,148560.84,0
15601869,848,Spain,Male,51,10,107473.85,2,1,0,109287.37,0
15601870,579,Germany,Male,56,10,114619.71,1,0,1,108243.28,1
15601871,606,France,Female,58,3,0.0,4,0,0,97794.42,1
15601872,392,Spain,Male,74,10,90313.05,1,1,0,20400.35,1
15601873,591,Germany,Female,61,0,164081.45,2,1,0,93982.62,1
15601874,391,Spain,Male,54,1,94188.85,1,0,0,123681.43,0
15601875,444,Spain,Female,18,1,0.0,2,0,0,68381.49,0
15601876,783,Spain,Female,71,9,0.0,2,0,0,94242.2,1
15601877,603,Spain,Female,32,2,107677.96,1,1,1,140075.91,0
15601878,537,France,Male,49,7,81946.88,1,1,0,38224.6,1
15601879,734,Spain,Female,25,10,0.0,3,1,0,52864.23,0
15601880,656,Spain,Male,50,5,118204.21,2,0,1,29892.87,0
15601881,749,Germany,Female,35,5,168254.45,2,1,1,82533.02,1
15601882,516,Spain,Female,62,8,87747.69,2,1,1,128352.67,0
15601883,620,Germany,Male,46,7,83447.89,1,0,1,73754.3,1
15601884,474,France,Male,49,1,0.0,2,1,1,24428.38,0
15601885,510,France,Male,50,5,110585.04,1,1,0,50577.59,1
15601886,436,France,Female,22,0,92485.37,2,1,1,135110.38,0
15601887,658,France,Female,35,8,0.0,2,1,0,90265.75,1
15601888,838,Spain,Female,65,3,0.0,1,1,0,138399.62,0
15601889,575,Germany,Male,27,3,104744.62,2,1,0,127649.14,0
15601890,494,France,Male,53,8,0.0,1,1,1,70929.37,0
15601891,694,France,Male,50,2,93729.64,1,1,1,100528.44,0
15601892,597,Germany,Male,40,4,113633.14,3,1,1,104697.39,1
15601893,711,France,Female,57,0,103785.95,2,1,0,115817.65,0
15601894,355,Spain,Male,22,5,89549.66,1,0,1,59950.48,0
15601895,380,Spain,Male,51,2,113270.03,2,0,1,54013.58,1
15601896,546,Spain,Male,41,0,0.0,1,1,1,107419.48,1
15601897,581,France,Female,34,9,88434.78,1,1,1,125531.82,1
15601898,645,France,Female,48,5,0.0,2,1,0,70923.32,0
15601899,763,Germany,Female,24,9,52224.78,1,1,1,58344.25,1
15601900,674,Spain,Female,34,1,0.0,1,1,0,126447.45,0
15601901,809,France,Female,45,7,0.0,1,1,1,107738.32,0
15601902,484,Germany,Female,55,10,78427.73,1,1,1,61379.25,0
15601903,842,France,Male,39,1,119948.76,1,1,0,86504.91,0
15601904,362,Spain,Female,32,3,112241.15,2,1,0,144716.44,0
15601905,846,France,Female,54,2,0.0,1,1,1,116232.63,0
15601906,353,Germany,Female,32,8,53811.39,1,1,1,44924.75,0
15601907,527,France,Male,67,1,0.0,1,1,0,54829.2,0
15601908,583,France,Male,67,2,81455.58,1,1,0,50804.79,0
15601909,608,France,Male,42,6,111147.08,1,0,0,129527.11,0
15601910,489,France,Female,70,3,0.0,1,0,0,101591.6,0
15601911,414,Germany,Male,38,5,183119.59,1,1,1,141899.65,0
15601912,632,Germany,Female,72,2,132369.23,1,1,0,27276.11,1
15601913,712,France,Female,55,0,101389.56,1,0,1,22020.51,0
15601914,655,France,Female,19,10,0.0,2,1,1,106287.25,0
15601915,554,Spain,Female,44,5,90376.25,1,1,0,50994.23,0
15601916,366,Germany,Female,66,3,93974.9,1,0,0,106688.17,0
15601917,549,Spain,Male,49,1,0.0,2,1,1,112668.47,0
15601918,381,France,Male,38,6,102843.25,3,0,1,56104.95,0
15601919,561,France,Female,21,9,0.0,2,1,0,143610.19,0
15601920,784,Spain,Male,61,4,88020.33,3,1,1,119590.02,1
15601921,622,France,Female,36,5,115759.35,2,1,1,64592.94,0
15601922,639,Spain,Female,19,5,0.0,2,1,0,70636.02,0
15601923,640,France,Male,43,8,102010.13,2,1,0,111642.65,0
15601924,832,Germany,Male,51,1,126131.61,2,1,0,56044.96,1
15601925,835,France,Female,31,5,111897.25,1,1,1,54875.65,0
15601926,583,Spain,Female,32,8,107845.58,1,1,0,99362.79,0
15601927,757,France,Male,37,3,87298.66,2,1,0,33197.23,0
15601928,531,Spain,Male,51,10,0.0,2,0,0,149101.26,0
15601929,495,France,Male,53,5,0.0,1,1,1,53777.04,0
15601930,399,Spain,Female,36,6,94388.48,1,0,0,66666.45,0
15601931,779,Spain,Female,26,0,0.0,2,1,1,45275.78,0
15601932,781,Spain,Female,24,4,109444.53,2,0,0,101871.96,1
15601933,452,Spain,Female,47,3,0.0,2,0,1,23165.96,0
15601934,382,Spain,Male,30,9,90419.44,3,1,1,140254.17,0
15601935,846,Germany,Male,44,1,147207.26,1,1,0,56038.03,0
15601936,820,France,Female,61,1,86471.17,1,1,0,140195.66,1
15601937,438,Germany,Male,52,1,99851.08,1,1,0,49227.79,0
15601938,834,France,Male,30,6,0.0,2,1,0,84361.4,1
15601939,760,France,Female,32,10,113389.93,1,0,1,108848.18,0
15601940,734,France,Male,63,10,0.0,1,0,0,97704.63,0
15601941,690,France,Male,73,3,0.0,1,1,1,84186.5,0
15601942,664,Germany,Male,26,5,191706.38,1,0,0,121451.92,0
15601943,590,Spain,Female,62,6,94836.78,1,1,0,78516.7,0
15601944,615,Germany,Male,40,8,149659.01,2,1,0,59978.55,1
15601945,572,Spain,Male,71,10,0.0,2,1,0,112010.05,0
15601946,585,France,Female,53,1,118141.7,2,0,0,141531.66,0
15601947,502,France,Female,70,9,0.0,1,1,1,96187.03,0
15601948,817,France,Male,57,8,85169.83,2,0,0,52760.76,1
15601949,406,France,Female,20,10,0.0,2,1,1,117979.19,0
15601950,671,France,Male,51,4,107213.36,1,1,1,117859.85,1
15601951,724,France,Male,36,5,81967.95,1,0,1,51026.66,0
15601952,461,Spain,Female,45,5,82414.04,2,1,1,66925.09,0
15601953,364,Spain,Female,40,10,86370.54,2,1,1,34027.55,0
15601954,761,Germany,Male,57,2,198959.56,1,0,0,25755.12,0
15601955,618,Germany,Female,66,10,165582.06,1,1,0,123993.97,0
15601956,463,Spain,Male,62,10,100775.12,1,1,1,65297.79,0
15601957,601,France,Male,24,9,119691.53,1,1,0,52977.11,0
15601958,849,Spain,Male,58,6,0.0,1,0,1,49572.33,0
15601959,723,Germany,Male,29,6,127370.32,1,1,0,25098.76,0
15601960,491,France,Male,31,7,103010.1,1,1,1,147956.47,0
15601961,463,France,Female,63,4,0.0,2,0,1,64551.15,0
15601962,799,Germany,Male,32,1,175388.16,3,1,1,37173.67,0
15601963,639,France,Male,20,2,90370.17,1,1,1,131658.95,0
15601964,832,Spain,Female,32,8,119597.37,1,0,0,112621.18,0
15601965,706,Spain,Female,68,5,96746.73,1,1,0,104453.81,0
15601966,374,France,Male,41,7,0.0,2,0,1,55123.99,0
15601967,717,France,Female,69,7,105931.21,2,0,1,71086.95,0
15601968,659,France,Male,63,4,117339.77,2,1,1,128546.79,1
15601969,604,France,Male,25,0,0.0,2,0,1,101386.13,0
15601970,812,France,Female,22,5,103248.72,2,1,0,61663.03,0
15601971,617,Germany,Male,68,6,65370.54,4,1,1,29752.78,0
15601972,475,France,Female,21,8,0.0,1,1,1,136536.51,0
15601973,742,Spain,Female,31,1,115953.67,4,1,0,143997.56,0
15601974,599,France,Male,33,1,0.0,2,0,1,112037.31,0
15601975,636,Germany,Female,37,9,109258.77,2,1,0,108337.89,0
15601976,683,France,Male,41,0,81373.99,2,1,1,87590.86,1
15601977,826,France,Male,23,4,0.0,3,0,1,146153.91,0
15601978,402,Germany,Male,72,1,186434.4,3,1,1,108710.31,1
15601979,717,Germany,Female,74,2,118243.95,1,1,0,25359.14,0
15601980,392,France,Female,48,1,0.0,1,0,0,27383.47,0
15601981,515,Germany,Male,23,10,73054.92,3,1,1,145082.29,0
15601982,391,France,Male,52,3,113474.12,1,1,1,142342.73,0
15601983,729,France,Male,32,10,103337.21,1,0,0,90307.84,0
15601984,805,France,Male,46,2,87452.8,1,1,0,43909.0,0
15601985,525,France,Female,20,8,0.0,2,1,1,93773.28,0
15601986,416,Spain,Female,28,9,0.0,2,0,0,118078.42,0
15601987,415,France,Male,20,1,0.0,1,1,0,16118.11,0
15601988,749,France,Female,45,6,83462.37,2,0,1,126079.7,0
15601989,432,Spain,Female,27,10,0.0,2,1,1,77747.63,0
15601990,699,Germany,Male,67,2,134466.76,1,1,0,77527.14,1
15601991,454,France,Female,50,9,110122.99,1,1,1,73631.41,1
15601992,749,Spain,Female,65,7,0.0,2,0,0,108399.22,1
15601993,636,France,Female,33,3,0.0,3,1,0,43277.3,1
15601994,723,Germany,Male,27,3,97245.83,1,1,0,96899.16,0
15601995,535,Spain,Male,50,8,0.0,2,1,1,20953.07,0
15601996,633,Germany,Male,53,10,51301.87,2,0,1,124532.17,0
15601997,353,France,Male,20,2,110530.23,1,1,0,125084.88,0
15601998,487,France,Female,22,6,115293.66,2,1,0,57103.79,0
15601999,528,France,Male,29,0,101625.49,1,1,0,29231.62,1
15602000,586,France,Female,74,6,106925.52,2,1,0,115946.11,1
15602001,367,France,Female,61,9,97522.02,1,0,1,78478.95,0
15602002,652,Germany,Male,30,10,140414.4,2,0,1,139870.54,0
15602003,765,France,Male,41,1,96468.0,1,0,0,62720.43,0
15602004,763,France,Female,61,5,0.0,1,0,1,128603.72,1
15602005,769,Germany,Female,74,8,128203.1,1,1,1,18418.59,0
15602006,358,France,Male,49,5,89939.99,1,1,0,119327.16,0
15602007,769,Germany,Female,33,2,68509.15,2,0,0,106563.73,0
15602008,378,France,Female,49,0,84651.25,1,1,1,86046.14,0
15602009,493,France,Female,62,3,115674.58,2,0,1,137907.49,0
15602010,697,France,Female,54,3,81889.45,2,1,1,142171.51,0
15602011,498,France,Male,73,7,110212.49,2,1,1,140507.5,0
15602012,413,Germany,Female,53,9,106306.27,1,0,0,95703.4,0
15602013,716,France,Female,38,9,82046.62,2,0,0,85118.52,0
15602014,799,Spain,Male,64,6,113717.12,1,1,1,51311.23,1
15602015,729,France,Male,29,9,0.0,1,1,1,36879.5,0
15602016,536,France,Female,68,6,80354.35,1,1,1,90207.76,1
15602017,715,Germany,Female,38,6,60566.74,2,1,1,35047.06,0
15602018,576,France,Female,68,1,94081.82,2,1,0,38235.61,1
15602019,467,Spain,Male,38,8,92903.13,2,1,0,63160.3,0
15602020,761,Germany,Male,60,5,100575.44,1,1,1,40210.85,0
15602021,788,Spain,Male,70,1,0.0,2,0,1,82733.3,1
15602022,705,Germany,Male,23,0,185852.5,1,0,0,104606.18,1
15602023,603,France,Male,26,10,0.0,1,1,0,109216.58,0
15602024,380,France,Male,18,0,100176.37,3,1,0,86925.03,0
15602025,510,France,Male,29,0,0.0,1,0,1,85442.87,0
15602026,564,Spain,Female,31,3,105808.07,1,1,1,79099.5,0
15602027,793,Germany,Male,23,3,121919.59,2,0,1,48110.8,0
15602028,518,France,Female,18,8,0.0,1,1,0,103322.78,0
15602029,430,Spain,Female,39,0,87180.62,2,0,0,103698.94,0
15602030,395,France,Male,51,2,82919.4,2,0,0,49533.68,0
15602031,398,Spain,Female,73,2,103493.75,1,1,0,109576.82,0
15602032,798,France,Male,28,7,102756.01,2,1,1,130830.72,0
15602033,647,Germany,Male,20,1,195943.21,2,1,0,95285.77,0
15602034,756,Spain,Female,59,5,119424.73,1,1,0,30867.85,1
15602035,717,France,Male,23,10,101261.76,1,1,1,59180.2,0
15602036,632,France,Female,23,3,0.0,3,1,0,27526.37,0
15602037,822,France,Female,37,9,0.0,2,0,1,55774.2,0
15602038,765,France,Male,38,5,0.0,2,0,0,43612.47,0
15602039,816,France,Male,19,4,0.0,2,1,1,89874.9,0
15602040,437,Germany,Male,43,8,175309.19,1,1,1,72178.51,0
15602041,470,Spain,Female,48,8,93232.53,2,1,0,112562.35,1
15602042,352,Spain,Male,43,0,105642.66,2,0,0,64010.71,0
15602043,665,France,Female,73,2,0.0,1,1,0,35887.29,0
15602044,809,Germany,Male,49,0,197284.86,2,1,0,46863.36,0
15602045,576,Spain,Female,27,5,105590.31,1,1,0,88680.73,0
15602046,428,France,Male,40,2,0.0,2,1,1,75730.4,0
15602047,494,Spain,Female,23,0,98605.41,2,1,0,20752.16,0
15602048,591,Spain,Female,40,5,109063.06,1,1,0,43342.64,0
15602049,381,France,Male,45,4,108133.8,1,0,0,55059.43,0
15602050,612,France,Male,66,7,0.0,1,1,1,112923.54,0
15602051,560,France,Male,47,1,0.0,2,0,1,113607.64,0
15602052,420,France,Male,31,7,0.0,2,1,0,109228.33,0
15602053,733,Germany,Male,54,4,181425.78,2,0,0,125492.3,0
15602054,546,Germany,Male,72,7,50144.74,1,1,0,132973.76,0
15602055,407,Spain,Female,49,9,0.0,2,1,0,24599.61,0
15602056,773,France,Male,66,3,0.0,1,1,1,81562.74,0
15602057,818,France,Female,51,3,116330.6,1,1,0,35109.5,1
15602058,461,Spain,Male,58,9,0.0,1,0,1,62798.12,0
15602059,397,Spain,Male,61,3,90163.39,3,0,0,104531.6,0
15602060,784,France,Male,68,10,0.0,1,1,1,96223.93,0
15602061,534,Spain,Male,39,5,89175.11,1,1,0,32355.55,0
15602062,716,Germany,Male,48,3,58358.78,1,1,1,117206.01,1
15602063,676,France,Male,24,8,84427.57,2,1,1,121247.26,0
15602064,514,France,Female,58,8,0.0,2,0,1,33789.82,0
15602065,564,Germany,Male,38,2,143139.12,2,0,1,98113.97,1
15602066,680,France,Female,33,6,91337.58,1,0,0,142605.96,1
15602067,679,France,Male,37,4,106611.75,3,1,0,27682.01,1
15602068,470,France,Female,60,8,119652.29,3,1,1,37221.91,1
15602069,562,France,Female,61,1,90192.3,1,1,1,118345.82,1
15602070,660,Germany,Female,64,2,196157.12,2,1,0,60484.97,1
15602071,390,Spain,Female,67,9,97921.84,1,1,1,144002.17,0
15602072,702,France,Male,36,4,0.0,2,1,1,99289.01,0
15602073,753,Germany,Female,65,4,62715.45,2,0,0,80232.04,0
15602074,638,Germany,Male,49,9,196297.52,1,1,0,60584.57,1
15602075,517,Germany,Female,32,6,155954.03,4,1,0,47281.84,1
15602076,832,France,Male,22,7,0.0,1,1,0,102752.81,0
15602077,383,France,Male,28,7,108006.47,2,1,1,94923.91,0
15602078,667,Germany,Male,32,0,110620.42,2,1,0,63318.23,0
15602079,833,Germany,Male,46,0,195132.45,1,1,1,138899.86,0
15602080,824,France,Female,67,2,95746.87,1,0,1,117843.53,1
15602081,624,France,Male,62,0,0.0,1,1,1,50109.1,0
15602082,776,France,Female,21,0,0.0,2,1,1,142354.41,1
15602083,546,Germany,Male,66,9,51807.5,2,1,1,116997.78,1
15602084,540,Spain,Male,53,7,111478.68,1,0,1,136109.44,0
15602085,570,France,Female,65,0,0.0,1,0,0,33389.7,1
15602086,359,France,Male,40,8,108991.78,1,1,0,19454.56,0
15602087,469,Spain,Male,32,1,85042.87,2,1,1,81543.97,1
15602088,472,Germany,Female,63,8,144639.15,2,1,0,75500.64,1
15602089,596,France,Female,61,6,0.0,1,1,0,132423.53,0
15602090,709,Germany,Female,20,8,196276.87,1,1,0,38239.63,0
15602091,746,Germany,Male,49,2,85522.69,1,0,0,18183.6,1
15602092,570,France,Male,27,0,94196.09,1,0,1,86448.45,0
15602093,610,Spain,Female,57,0,0.0,1,1,0,38971.42,1
15602094,407,France,Female,55,10,112636.97,1,0,0,21683.71,0
15602095,664,Germany,Male,39,9,140601.58,2,1,1,17997.87,0
15602096,809,Spain,Male,31,5,119498.72,1,1,1,34228.54,0
15602097,477,Spain,Female,34,6,0.0,1,1,1,65740.64,0
15602098,536,Germany,Female,38,8,74482.99,2,0,0,134335.72,0
15602099,554,France,Male,68,5,104912.83,2,0,0,117677.57,1
15602100,435,Germany,Female,65,4,186222.33,2,0,0,86572.71,1
15602101,453,Spain,Female,32,1,0.0,1,1,1,73096.54,0
15602102,492,France,Male,32,1,85564.33,3,0,1,76532.88,0
15602103,554,Spain,Male,18,7,101985.76,1,1,1,134427.0,0
15602104,478,Germany,Female,41,0,71752.13,1,1,1,112825.2,0
15602105,595,France,Female,72,7,93701.19,3,1,0,38221.69,0
15602106,387,Germany,Female,72,10,67478.61,2,1,0,141863.8,1
15602107,712,Germany,Female,29,9,166266.11,2,1,1,119343.53,0
15602108,458,France,Male,27,10,0.0,1,1,1,19611.07,0
15602109,658,Germany,Female,63,6,140647.72,1,1,0,82804.7,0
15602110,401,France,Male,59,6,109530.9,1,0,0,103125.54,0
15602111,350,France,Male,59,4,82676.73,1,1,1,23233.52,0
15602112,360,France,Female,69,2,0.0,1,1,1,62663.12,1
15602113,663,Germany,Female,48,6,126613.04,1,0,0,102520.83,1
15602114,584,Spain,Male,28,6,0.0,1,0,1,125171.84,0
15602115,477,France,Male,71,6,102890.91,2,0,0,146913.62,0
15602116,773,France,Male,33,10,0.0,3,1,1,31420.11,0
15602117,563,Spain,Female,26,1,113732.05,2,1,0,100374.32,0
15602118,832,France,Male,64,2,93999.57,2,1,1,135526.61,1
15602119,793,Germany,Male,31,2,134109.18,1,1,1,111783.91,0
15602120,592,Germany,Male,36,3,137662.19,1,1,1,100373.95,0
15602121,393,Spain,Female,48,8,0.0,1,0,0,43946.97,0
15602122,355,Germany,Male,26,9,160538.31,1,0,1,125065.14,0
15602123,505,France,Male,53,0,107201.13,2,1,0,90936.34,0
15602124,764,Germany,Female,70,6,82033.51,3,0,0,30041.19,0
15602125,357,Spain,Male,56,6,95955.13,2,1,0,141306.24,0
15602126,354,Spain,Female,71,10,0.0,1,0,1,148432.75,0
15602127,711,France,Female,43,3,0.0,2,1,0,87585.78,0
15602128,531,Germany,Female,25,10,77154.81,1,1,0,119824.68,0
15602129,461,France,Male,41,0,88961.17,1,0,0,93747.22,0
15602130,841,France,Female,25,2,0.0,1,1,0,71997.78,0
15602131,622,France,Male,36,4,115856.89,2,1,1,70229.58,0
15602132,771,Spain,Male,64,1,83807.42,2,1,1,145182.43,0
15602133,614,Spain,Female,65,6,114568.59,1,1,0,64786.18,0
15602134,807,Spain,Male,47,9,0.0,1,0,1,81211.32,0
15602135,561,Germany,Male,39,9,96440.25,1,1,1,48546.26,1
15602136,427,France,Male,72,6,0.0,1,0,1,49193.08,0
15602137,619,Spain,Male,26,9,87478.05,3,1,1,63090.66,0
15602138,503,France,Male,61,4,112535.73,3,0,0,139844.98,1
15602139,570,Germany,Female,65,9,109666.88,3,1,1,68532.64,1
15602140,718,Germany,Male,21,5,91095.4,1,0,0,89559.08,1
15602141,795,Spain,Female,54,0,114580.69,1,1,1,88676.72,0
